time,a,b,C,t,a_after,b_after
,,,,136268,,
,,,,136269,,
,,,,136270,,
,,,,136271,81,25
,,,,136272,,
,,,,136273,,
,,,,136274,,
,,,,136275,,
,,,,136276,80.1,25
,,,,136277,,
,,,,136278,,
,,,,136279,,
,,,,136280,,
,,,,136281,78,25
,,,,136282,,
,,,,136283,,
,,,,136284,,
,,,,136285,,
,,,,136286,79.6,25
,,,,136287,,
,,,,136288,,
,,,,136289,,
,,,,136290,,
,,,,136291,80,25
,,,,136292,,
,,,,136293,,
,,,,136294,,
,,,,136295,,
,,,,136296,78.8,25
,,,,136297,,
,,,,136298,,
,,,,136299,,
,,,,136300,,
,,,,136301,79,25
,,,,136302,,
,,,,136303,,
,,,,136304,,
,,,,136305,,
,,,,136306,79.5,25.27
,,,,136307,,
,,,,136308,,
,,,,136309,,
,,,,136310,,
,,,,136311,79.1,25
,,,,136312,,
,,,,136313,,
,,,,136314,,
,,,,136315,,
,,,,136316,79,25
,,,,136317,,
,,,,136318,,
,,,,136319,,
,,,,136320,,
,,,,136321,80.3,25.27
,,,,136322,,
,,,,136323,,
,,,,136324,,
,,,,136325,,
,,,,136326,80.2,25
,,,,136327,,
,,,,136328,,
,,,,136329,,
,,,,136330,,
,,,,136331,80.7,25
,,,,136332,,
,,,,136333,,
,,,,136334,,
,,,,136335,,
,,,,136336,80.8,25
,,,,136337,,
,,,,136338,,
,,,,136339,,
,,,,136340,,
,,,,136341,81,25
,,,,136342,,
,,,,136343,,
,,,,136344,,
,,,,136345,,
,,,,136346,80,25
,,,,136347,,
,,,,136348,,
,,,,136349,,
,,,,136350,,
,,,,136351,79.4,25
,,,,136352,,
,,,,136353,,
,,,,136354,,
,,,,136355,,
,,,,136356,80.1,25
,,,,136357,,
,,,,136358,,
,,,,136359,,
,,,,136360,,
,,,,136361,80.5,25
,,,,136362,,
,,,,136363,,
,,,,136364,,
,,,,136365,,
,,,,136366,79.9,25.29
,,,,136367,,
,,,,136368,,
,,,,136369,,
,,,,136370,,
,,,,136371,80,25
,,,,136372,,
,,,,136373,,
,,,,136374,,
,,,,136375,,
,,,,136376,80.5,25.29
,,,,136377,,
,,,,136378,,
,,,,136379,,
,,,,136380,,
,,,,136381,79.5,25.27
,,,,136382,,
,,,,136383,,
,,,,136384,,
,,,,136385,,
,,,,136386,79.1,25
,,,,136387,,
,,,,136388,,
,,,,136389,,
,,,,136390,,
,,,,136391,79,25
,,,,136392,,
,,,,136393,,
,,,,136394,,
,,,,136395,,
,,,,136396,79.6,25.29
,,,,136397,,
,,,,136398,,
,,,,136399,,
,,,,136400,,
,,,,136401,79.4,25
,,,,136402,,
,,,,136403,,
,,,,136404,,
,,,,136405,,
,,,,136406,79,25
,,,,136407,,
,,,,136408,,
,,,,136409,,
,,,,136410,,
,,,,136411,80,25
,,,,136412,,
,,,,136413,,
,,,,136414,,
,,,,136415,,
,,,,136416,80.3,25.27
,,,,136417,,
,,,,136418,,
,,,,136419,,
,,,,136420,,
,,,,136421,80.6,25
,,,,136422,,
,,,,136423,,
,,,,136424,,
,,,,136425,,
,,,,136426,80,25
,,,,136427,,
,,,,136428,,
,,,,136429,,
,,,,136430,,
,,,,136431,79.9,25
,,,,136432,,
,,,,136433,,
,,,,136434,,
,,,,136435,,
,,,,136436,81,25
,,,,136437,,
,,,,136438,,
,,,,136439,,
,,,,136440,,
,,,,136441,80.8,25.27
,,,,136442,,
,,,,136443,,
,,,,136444,,
,,,,136445,,
,,,,136446,81,25
,,,,136447,,
,,,,136448,,
,,,,136449,,
,,,,136450,,
,,,,136451,80.8,25
,,,,136452,,
,,,,136453,,
,,,,136454,,
,,,,136455,,
,,,,136456,80.2,25
,,,,136457,,
,,,,136458,,
,,,,136459,,
,,,,136460,,
,,,,136461,79.8,25
,,,,136462,,
,,,,136463,,
,,,,136464,,
,,,,136465,,
,,,,136466,79.4,25
,,,,136467,,
,,,,136468,,
,,,,136469,,
,,,,136470,,
,,,,136471,79.1,25
,,,,136472,,
,,,,136473,,
,,,,136474,,
,,,,136475,,
,,,,136476,80,25
,,,,136477,,
,,,,136478,,
,,,,136479,,
,,,,136480,,
,,,,136481,79.6,25
,,,,136482,,
,,,,136483,,
,,,,136484,,
,,,,136485,,
,,,,136486,78.9,25
,,,,136487,,
,,,,136488,,
,,,,136489,,
,,,,136490,,
,,,,136491,80,25
,,,,136492,,
,,,,136493,,
,,,,136494,,
,,,,136495,,
,,,,136496,80,25.27
,,,,136497,,
,,,,136498,,
,,,,136499,,
,,,,136500,,
,,,,136501,80,25.27
,,,,136502,,
,,,,136503,,
,,,,136504,,
,,,,136505,,
,,,,136506,79,25
,,,,136507,,
,,,,136508,,
,,,,136509,,
,,,,136510,,
,,,,136511,79,25
,,,,136512,,
,,,,136513,,
,,,,136514,,
,,,,136515,,
,,,,136516,80.1,25
,,,,136517,,
,,,,136518,,
,,,,136519,,
,,,,136520,,
,,,,136521,80,25
,,,,136522,,
,,,,136523,,
,,,,136524,,
,,,,136525,,
,,,,136526,80,25
,,,,136527,,
,,,,136528,,
,,,,136529,,
,,,,136530,,
,,,,136531,80,25
,,,,136532,,
,,,,136533,,
,,,,136534,,
,,,,136535,,
,,,,136536,80.7,25.29
,,,,136537,,
,,,,136538,,
,,,,136539,,
,,,,136540,,
,,,,136541,80.4,25
,,,,136542,,
,,,,136543,,
,,,,136544,,
,,,,136545,,
,,,,136546,79.6,25
,,,,136547,,
,,,,136548,,
,,,,136549,,
,,,,136550,,
,,,,136551,79.7,25
,,,,136552,,
,,,,136553,,
,,,,136554,,
,,,,136555,,
,,,,136556,79.7,25
,,,,136557,,
,,,,136558,,
,,,,136559,,
,,,,136560,,
,,,,136561,79.8,25.26
,,,,136562,,
,,,,136563,,
,,,,136564,,
,,,,136565,,
,,,,136566,80.1,25
,,,,136567,,
,,,,136568,,
,,,,136569,,
,,,,136570,,
,,,,136571,79.5,25
,,,,136572,,
,,,,136573,,
,,,,136574,,
,,,,136575,,
,,,,136576,79.8,25
,,,,136577,,
,,,,136578,,
,,,,136579,,
,,,,136580,,
,,,,136581,80,25
,,,,136582,,
,,,,136583,,
,,,,136584,,
,,,,136585,,
,,,,136586,80,25
,,,,136587,,
,,,,136588,,
,,,,136589,,
,,,,136590,,
,,,,136591,79.5,25
,,,,136592,,
,,,,136593,,
,,,,136594,,
,,,,136595,,
,,,,136596,80,25
,,,,136597,,
,,,,136598,,
,,,,136599,,
,,,,136600,,
,,,,136601,80.2,25
,,,,136602,,
,,,,136603,,
,,,,136604,,
,,,,136605,,
,,,,136606,79,25
,,,,136607,,
,,,,136608,,
,,,,136609,,
,,,,136610,,
,,,,136611,79.7,25
,,,,136612,,
,,,,136613,,
,,,,136614,,
,,,,136615,,
,,,,136616,80,25
,,,,136617,,
,,,,136618,,
,,,,136619,,
,,,,136620,,
,,,,136621,79.9,25.29
,,,,136622,,
,,,,136623,,
,,,,136624,,
,,,,136625,,
,,,,136626,81.1,25
,,,,136627,,
,,,,136628,,
,,,,136629,,
,,,,136630,,
,,,,136631,80,25
,,,,136632,,
,,,,136633,,
,,,,136634,,
,,,,136635,,
,,,,136636,79.9,25
,,,,136637,,
,,,,136638,,
,,,,136639,,
,,,,136640,,
,,,,136641,80.5,25
,,,,136642,,
,,,,136643,,
,,,,136644,,
,,,,136645,,
,,,,136646,79.7,25
,,,,136647,,
,,,,136648,,
,,,,136649,,
,,,,136650,,
,,,,136651,80,25
,,,,136652,,
,,,,136653,,
,,,,136654,,
,,,,136655,,
,,,,136656,80.6,25
,,,,136657,,
,,,,136658,,
,,,,136659,,
,,,,136660,,
,,,,136661,80,25
,,,,136662,,
,,,,136663,,
,,,,136664,,
,,,,136665,,
,,,,136666,80,25
,,,,136667,,
,,,,136668,,
,,,,136669,,
,,,,136670,,
,,,,136671,79.7,25
,,,,136672,,
,,,,136673,,
,,,,136674,,
,,,,136675,,
,,,,136676,80,25
,,,,136677,,
,,,,136678,,
,,,,136679,,
,,,,136680,,
,,,,136681,79.4,25.37
,,,,136682,,
,,,,136683,,
,,,,136684,,
,,,,136685,,
,,,,136686,79,25
,,,,136687,,
,,,,136688,,
,,,,136689,,
,,,,136690,,
,,,,136691,79,25
,,,,136692,,
,,,,136693,,
,,,,136694,,
,,,,136695,,
,,,,136696,80,25
,,,,136697,,
,,,,136698,,
,,,,136699,,
,,,,136700,,
,,,,136701,79.1,25
,,,,136702,,
,,,,136703,,
,,,,136704,,
,,,,136705,,
,,,,136706,79.7,25
,,,,136707,,
,,,,136708,,
,,,,136709,,
,,,,136710,,
,,,,136711,79.4,25
,,,,136712,,
,,,,136713,,
,,,,136714,,
,,,,136715,,
,,,,136716,79.4,25
,,,,136717,,
,,,,136718,,
,,,,136719,,
,,,,136720,,
,,,,136721,79.6,25
,,,,136722,,
,,,,136723,,
,,,,136724,,
,,,,136725,,
,,,,136726,79.5,25
,,,,136727,,
,,,,136728,,
,,,,136729,,
,,,,136730,,
,,,,136731,80.4,25
,,,,136732,,
,,,,136733,,
,,,,136734,,
,,,,136735,,
,,,,136736,80,25
,,,,136737,,
,,,,136738,,
,,,,136739,,
,,,,136740,,
,,,,136741,80.6,25.37
,,,,136742,,
,,,,136743,,
,,,,136744,,
,,,,136745,,
,,,,136746,80.9,25
,,,,136747,,
,,,,136748,,
,,,,136749,,
,,,,136750,,
,,,,136751,81,25
,,,,136752,,
,,,,136753,,
,,,,136754,,
,,,,136755,,
,,,,136756,80.4,25
,,,,136757,,
,,,,136758,,
,,,,136759,,
,,,,136760,,
,,,,136761,80,25
,,,,136762,,
,,,,136763,,
,,,,136764,,
,,,,136765,,
,,,,136766,80.2,25
,,,,136767,,
,,,,136768,,
,,,,136769,,
,,,,136770,,
,,,,136771,79,25
,,,,136772,,
,,,,136773,,
,,,,136774,,
,,,,136775,,
,,,,136776,79.4,25
,,,,136777,,
,,,,136778,,
,,,,136779,,
,,,,136780,,
,,,,136781,80,25
,,,,136782,,
,,,,136783,,
,,,,136784,,
,,,,136785,,
,,,,136786,78.9,25
,,,,136787,,
,,,,136788,,
,,,,136789,,
,,,,136790,,
,,,,136791,80,25
,,,,136792,,
,,,,136793,,
,,,,136794,,
,,,,136795,,
,,,,136796,80.3,25
,,,,136797,,
,,,,136798,,
,,,,136799,,
,,,,136800,,
,,,,136801,80,25.37
,,,,136802,,
,,,,136803,,
,,,,136804,,
,,,,136805,,
,,,,136806,79.5,25
,,,,136807,,
,,,,136808,,
,,,,136809,,
,,,,136810,,
,,,,136811,80,25
,,,,136812,,
,,,,136813,,
,,,,136814,,
,,,,136815,,
,,,,136816,80.1,25.36
,,,,136817,,
,,,,136818,,
,,,,136819,,
,,,,136820,,
,,,,136821,79.6,25
,,,,136822,,
,,,,136823,,
,,,,136824,,
,,,,136825,,
,,,,136826,79.4,25
,,,,136827,,
,,,,136828,,
,,,,136829,,
,,,,136830,,
,,,,136831,80.5,25.38
,,,,136832,,
,,,,136833,,
,,,,136834,,
,,,,136835,,
,,,,136836,80.2,25
,,,,136837,,
,,,,136838,,
,,,,136839,,
,,,,136840,,
,,,,136841,80.6,25.38
,,,,136842,,
,,,,136843,,
,,,,136844,,
,,,,136845,,
,,,,136846,79.9,25.36
,,,,136847,,
,,,,136848,,
,,,,136849,,
,,,,136850,,
,,,,136851,80.5,25.36
,,,,136852,,
,,,,136853,,
,,,,136854,,
,,,,136855,,
,,,,136856,80,25
,,,,136857,,
,,,,136858,,
,,,,136859,,
,,,,136860,,
,,,,136861,80.2,25.36
,,,,136862,,
,,,,136863,,
,,,,136864,,
,,,,136865,,
,,,,136866,81,25
,,,,136867,,
,,,,136868,,
,,,,136869,,
,,,,136870,,
,,,,136871,79.6,25
,,,,136872,,
,,,,136873,,
,,,,136874,,
,,,,136875,,
,,,,136876,80,25
,,,,136877,,
,,,,136878,,
,,,,136879,,
,,,,136880,,
,,,,136881,80.7,25
,,,,136882,,
,,,,136883,,
,,,,136884,,
,,,,136885,,
,,,,136886,79.9,25
,,,,136887,,
,,,,136888,,
,,,,136889,,
,,,,136890,,
,,,,136891,79.4,25
,,,,136892,,
,,,,136893,,
,,,,136894,,
,,,,136895,,
,,,,136896,80,25.39
,,,,136897,,
,,,,136898,,
,,,,136899,,
,,,,136900,,
,,,,136901,100.1,29.93
,,,,136902,,
,,,,136903,,
,,,,136904,,
,,,,136905,,
,,,,136906,127.1,32.2
,,,,136907,,
,,,,136908,,
,,,,136909,,
,,,,136910,,
,,,,136911,134,33
,,,,136912,,
,,,,136913,,
,,,,136914,,
,,,,136915,,
,,,,136916,136,33
,,,,136917,,
,,,,136918,,
,,,,136919,,
,,,,136920,,
,,,,136921,138.3,33.14
,,,,136922,,
,,,,136923,,
,,,,136924,,
,,,,136925,,
,,,,136926,137.8,33
,,,,136927,,
,,,,136928,,
,,,,136929,,
,,,,136930,,
,,,,136931,138,33
,,,,136932,,
,,,,136933,,
,,,,136934,,
,,,,136935,,
,,,,136936,138.6,33
,,,,136937,,
,,,,136938,,
,,,,136939,,
,,,,136940,,
,,,,136941,139.7,33
,,,,136942,,
,,,,136943,,
,,,,136944,,
,,,,136945,,
,,,,136946,140,33
,,,,136947,,
,,,,136948,,
,,,,136949,,
,,,,136950,,
,,,,136951,140,31.76
,,,,136952,,
,,,,136953,,
,,,,136954,,
,,,,136955,,
,,,,136956,130,29
,,,,136957,,
,,,,136958,,
,,,,136959,,
,,,,136960,,
,,,,136961,111.2,27.33
,,,,136962,,
,,,,136963,,
,,,,136964,,
,,,,136965,,
,,,,136966,110,27
,,,,136967,,
,,,,136968,,
,,,,136969,,
,,,,136970,,
,,,,136971,108,27
,,,,136972,,
,,,,136973,,
,,,,136974,,
,,,,136975,,
,,,,136976,107,27
,,,,136977,,
,,,,136978,,
,,,,136979,,
,,,,136980,,
,,,,136981,106.3,26.8
,,,,136982,,
,,,,136983,,
,,,,136984,,
,,,,136985,,
,,,,136986,106.2,27
,,,,136987,,
,,,,136988,,
,,,,136989,,
,,,,136990,,
,,,,136991,105.9,27
,,,,136992,,
,,,,136993,,
,,,,136994,,
,,,,136995,,
,,,,136996,104.9,27
,,,,136997,,
,,,,136998,,
,,,,136999,,
,,,,137000,,
,,,,137001,104.5,27
,,,,137002,,
,,,,137003,,
,,,,137004,,
,,,,137005,,
,,,,137006,104.1,27
,,,,137007,,
,,,,137008,,
,,,,137009,,
,,,,137010,,
,,,,137011,104.3,27
,,,,137012,,
,,,,137013,,
,,,,137014,,
,,,,137015,,
,,,,137016,103,27
,,,,137017,,
,,,,137018,,
,,,,137019,,
,,,,137020,,
,,,,137021,103.2,27
,,,,137022,,
,,,,137023,,
,,,,137024,,
,,,,137025,,
,,,,137026,102.9,27
,,,,137027,,
,,,,137028,,
,,,,137029,,
,,,,137030,,
,,,,137031,102,27
,,,,137032,,
,,,,137033,,
,,,,137034,,
,,,,137035,,
,,,,137036,101.6,26.82
,,,,137037,,
,,,,137038,,
,,,,137039,,
,,,,137040,,
,,,,137041,101.8,26.81
,,,,137042,,
,,,,137043,,
,,,,137044,,
,,,,137045,,
,,,,137046,102.6,26.79
,,,,137047,,
,,,,137048,,
,,,,137049,,
,,,,137050,,
,,,,137051,103,27
,,,,137052,,
,,,,137053,,
,,,,137054,,
,,,,137055,,
,,,,137056,103,27
,,,,137057,,
,,,,137058,,
,,,,137059,,
,,,,137060,,
,,,,137061,101.6,27
,,,,137062,,
,,,,137063,,
,,,,137064,,
,,,,137065,,
,,,,137066,102.8,27
,,,,137067,,
,,,,137068,,
,,,,137069,,
,,,,137070,,
,,,,137071,102.4,27
,,,,137072,,
,,,,137073,,
,,,,137074,,
,,,,137075,,
,,,,137076,103.3,27
,,,,137077,,
,,,,137078,,
,,,,137079,,
,,,,137080,,
,,,,137081,102.9,27
,,,,137082,,
,,,,137083,,
,,,,137084,,
,,,,137085,,
,,,,137086,102.1,26.71
,,,,137087,,
,,,,137088,,
,,,,137089,,
,,,,137090,,
,,,,137091,103,27
,,,,137092,,
,,,,137093,,
,,,,137094,,
,,,,137095,,
,,,,137096,103,27
,,,,137097,,
,,,,137098,,
,,,,137099,,
,,,,137100,,
,,,,137101,102.5,26.69
,,,,137102,,
,,,,137103,,
,,,,137104,,
,,,,137105,,
,,,,137106,101.5,27
,,,,137107,,
,,,,137108,,
,,,,137109,,
,,,,137110,,
,,,,137111,102,27
,,,,137112,,
,,,,137113,,
,,,,137114,,
,,,,137115,,
,,,,137116,102,27
,,,,137117,,
,,,,137118,,
,,,,137119,,
,,,,137120,,
,,,,137121,101,27
,,,,137122,,
,,,,137123,,
,,,,137124,,
,,,,137125,,
,,,,137126,100,27
,,,,137127,,
,,,,137128,,
,,,,137129,,
,,,,137130,,
,,,,137131,101,27
,,,,137132,,
,,,,137133,,
,,,,137134,,
,,,,137135,,
,,,,137136,100,27
,,,,137137,,
,,,,137138,,
,,,,137139,,
,,,,137140,,
,,,,137141,100.1,27
,,,,137142,,
,,,,137143,,
,,,,137144,,
,,,,137145,,
,,,,137146,101.5,27
,,,,137147,,
,,,,137148,,
,,,,137149,,
,,,,137150,,
,,,,137151,101.2,27
,,,,137152,,
,,,,137153,,
,,,,137154,,
,,,,137155,,
,,,,137156,101.8,27
,,,,137157,,
,,,,137158,,
,,,,137159,,
,,,,137160,,
,,,,137161,102.2,26.71
,,,,137162,,
,,,,137163,,
,,,,137164,,
,,,,137165,,
,,,,137166,102,27
,,,,137167,,
,,,,137168,,
,,,,137169,,
,,,,137170,,
,,,,137171,103.2,27
,,,,137172,,
,,,,137173,,
,,,,137174,,
,,,,137175,,
,,,,137176,103.5,27
,,,,137177,,
,,,,137178,,
,,,,137179,,
,,,,137180,,
,,,,137181,103,27
,,,,137182,,
,,,,137183,,
,,,,137184,,
,,,,137185,,
,,,,137186,104,27
,,,,137187,,
,,,,137188,,
,,,,137189,,
,,,,137190,,
,,,,137191,102,27
,,,,137192,,
,,,,137193,,
,,,,137194,,
,,,,137195,,
,,,,137196,101.7,27
,,,,137197,,
,,,,137198,,
,,,,137199,,
,,,,137200,,
,,,,137201,101,27
,,,,137202,,
,,,,137203,,
,,,,137204,,
,,,,137205,,
,,,,137206,101.3,27
,,,,137207,,
,,,,137208,,
,,,,137209,,
,,,,137210,,
,,,,137211,100,27
,,,,137212,,
,,,,137213,,
,,,,137214,,
,,,,137215,,
,,,,137216,101,27
,,,,137217,,
,,,,137218,,
,,,,137219,,
,,,,137220,,
,,,,137221,100.3,26.71
,,,,137222,,
,,,,137223,,
,,,,137224,,
,,,,137225,,
,,,,137226,101.5,27
,,,,137227,,
,,,,137228,,
,,,,137229,,
,,,,137230,,
,,,,137231,100.8,27
,,,,137232,,
,,,,137233,,
,,,,137234,,
,,,,137235,,
,,,,137236,101,27
,,,,137237,,
,,,,137238,,
,,,,137239,,
,,,,137240,,
,,,,137241,101.5,27
,,,,137242,,
,,,,137243,,
,,,,137244,,
,,,,137245,,
,,,,137246,101.6,27
,,,,137247,,
,,,,137248,,
,,,,137249,,
,,,,137250,,
,,,,137251,101.3,27
,,,,137252,,
,,,,137253,,
,,,,137254,,
,,,,137255,,
,,,,137256,101,27
,,,,137257,,
,,,,137258,,
,,,,137259,,
,,,,137260,,
,,,,137261,101.8,27
,,,,137262,,
,,,,137263,,
,,,,137264,,
,,,,137265,,
,,,,137266,103.1,27
,,,,137267,,
,,,,137268,,
,,,,137269,,
,,,,137270,,
,,,,137271,102,27
,,,,137272,,
,,,,137273,,
,,,,137274,,
,,,,137275,,
,,,,137276,102.3,27
,,,,137277,,
,,,,137278,,
,,,,137279,,
,,,,137280,,
,,,,137281,101.8,26.7
,,,,137282,,
,,,,137283,,
,,,,137284,,
,,,,137285,,
,,,,137286,101.9,27
,,,,137287,,
,,,,137288,,
,,,,137289,,
,,,,137290,,
,,,,137291,102,27
,,,,137292,,
,,,,137293,,
,,,,137294,,
,,,,137295,,
,,,,137296,101.2,26.7
,,,,137297,,
,,,,137298,,
,,,,137299,,
,,,,137300,,
,,,,137301,103,27
,,,,137302,,
,,,,137303,,
,,,,137304,,
,,,,137305,,
,,,,137306,102,27
,,,,137307,,
,,,,137308,,
,,,,137309,,
,,,,137310,,
,,,,137311,102.1,26.7
,,,,137312,,
,,,,137313,,
,,,,137314,,
,,,,137315,,
,,,,137316,101.5,27
,,,,137317,,
,,,,137318,,
,,,,137319,,
,,,,137320,,
,,,,137321,101.6,27
,,,,137322,,
,,,,137323,,
,,,,137324,,
,,,,137325,,
,,,,137326,102,27
,,,,137327,,
,,,,137328,,
,,,,137329,,
,,,,137330,,
,,,,137331,101.5,28.63
,,,,137332,,
,,,,137333,,
,,,,137334,,
,,,,137335,,
,,,,137336,121,31.7
,,,,137337,,
,,,,137338,,
,,,,137339,,
,,,,137340,,
,,,,137341,132.7,32.72
,,,,137342,,
,,,,137343,,
,,,,137344,,
,,,,137345,,
,,,,137346,137.3,33
,,,,137347,,
,,,,137348,,
,,,,137349,,
,,,,137350,,
,,,,137351,137.2,33
,,,,137352,,
,,,,137353,,
,,,,137354,,
,,,,137355,,
,,,,137356,136,33
,,,,137357,,
,,,,137358,,
,,,,137359,,
,,,,137360,,
,,,,137361,136.9,33
,,,,137362,,
,,,,137363,,
,,,,137364,,
,,,,137365,,
,,,,137366,138,33
,,,,137367,,
,,,,137368,,
,,,,137369,,
,,,,137370,,
,,,,137371,137.7,33
,,,,137372,,
,,,,137373,,
,,,,137374,,
,,,,137375,,
,,,,137376,137,33
,,,,137377,,
,,,,137378,,
,,,,137379,,
,,,,137380,,
,,,,137381,138.2,33
,,,,137382,,
,,,,137383,,
,,,,137384,,
,,,,137385,,
,,,,137386,139,33
,,,,137387,,
,,,,137388,,
,,,,137389,,
,,,,137390,,
,,,,137391,138,30.52
,,,,137392,,
,,,,137393,,
,,,,137394,,
,,,,137395,,
,,,,137396,123.5,28.27
,,,,137397,,
,,,,137398,,
,,,,137399,,
,,,,137400,,
,,,,137401,112,27.43
,,,,137402,,
,,,,137403,,
,,,,137404,,
,,,,137405,,
,,,,137406,107.3,27.11
,,,,137407,,
,,,,137408,,
,,,,137409,,
,,,,137410,,
,,,,137411,107.7,26.71
,,,,137412,,
,,,,137413,,
,,,,137414,,
,,,,137415,,
,,,,137416,102.6,26.49
,,,,137417,,
,,,,137418,,
,,,,137419,,
,,,,137420,,
,,,,137421,102.4,26
,,,,137422,,
,,,,137423,,
,,,,137424,,
,,,,137425,,
,,,,137426,103,26
,,,,137427,,
,,,,137428,,
,,,,137429,,
,,,,137430,,
,,,,137431,103.1,26
,,,,137432,,
,,,,137433,,
,,,,137434,,
,,,,137435,,
,,,,137436,102.1,26
,,,,137437,,
,,,,137438,,
,,,,137439,,
,,,,137440,,
,,,,137441,101,26
,,,,137442,,
,,,,137443,,
,,,,137444,,
,,,,137445,,
,,,,137446,100,26.69
,,,,137447,,
,,,,137448,,
,,,,137449,,
,,,,137450,,
,,,,137451,101,27
,,,,137452,,
,,,,137453,,
,,,,137454,,
,,,,137455,,
,,,,137456,102,27
,,,,137457,,
,,,,137458,,
,,,,137459,,
,,,,137460,,
,,,,137461,101,27.42
,,,,137462,,
,,,,137463,,
,,,,137464,,
,,,,137465,,
,,,,137466,100.8,27.82
,,,,137467,,
,,,,137468,,
,,,,137469,,
,,,,137470,,
,,,,137471,101,28
,,,,137472,,
,,,,137473,,
,,,,137474,,
,,,,137475,,
,,,,137476,101,28
,,,,137477,,
,,,,137478,,
,,,,137479,,
,,,,137480,,
,,,,137481,102,28
,,,,137482,,
,,,,137483,,
,,,,137484,,
,,,,137485,,
,,,,137486,103.3,28
,,,,137487,,
,,,,137488,,
,,,,137489,,
,,,,137490,,
,,,,137491,102.4,28
,,,,137492,,
,,,,137493,,
,,,,137494,,
,,,,137495,,
,,,,137496,103.2,28
,,,,137497,,
,,,,137498,,
,,,,137499,,
,,,,137500,,
,,,,137501,102.6,28
,,,,137502,,
,,,,137503,,
,,,,137504,,
,,,,137505,,
,,,,137506,104,28
,,,,137507,,
,,,,137508,,
,,,,137509,,
,,,,137510,,
,,,,137511,103.8,28
,,,,137512,,
,,,,137513,,
,,,,137514,,
,,,,137515,,
,,,,137516,104,28
,,,,137517,,
,,,,137518,,
,,,,137519,,
,,,,137520,,
,,,,137521,104.6,28.34
,,,,137522,,
,,,,137523,,
,,,,137524,,
,,,,137525,,
,,,,137526,104.4,28
,,,,137527,,
,,,,137528,,
,,,,137529,,
,,,,137530,,
,,,,137531,105.5,28.36
,,,,137532,,
,,,,137533,,
,,,,137534,,
,,,,137535,,
,,,,137536,106.1,28.33
,,,,137537,,
,,,,137538,,
,,,,137539,,
,,,,137540,,
,,,,137541,105,28
,,,,137542,,
,,,,137543,,
,,,,137544,,
,,,,137545,,
,,,,137546,104.1,28
,,,,137547,,
,,,,137548,,
,,,,137549,,
,,,,137550,,
,,,,137551,104,28
,,,,137552,,
,,,,137553,,
,,,,137554,,
,,,,137555,,
,,,,137556,103,28
,,,,137557,,
,,,,137558,,
,,,,137559,,
,,,,137560,,
,,,,137561,103,28
,,,,137562,,
,,,,137563,,
,,,,137564,,
,,,,137565,,
,,,,137566,102.6,28.36
,,,,137567,,
,,,,137568,,
,,,,137569,,
,,,,137570,,
,,,,137571,103.2,28
,,,,137572,,
,,,,137573,,
,,,,137574,,
,,,,137575,,
,,,,137576,102.9,28
,,,,137577,,
,,,,137578,,
,,,,137579,,
,,,,137580,,
,,,,137581,103.3,28.36
,,,,137582,,
,,,,137583,,
,,,,137584,,
,,,,137585,,
,,,,137586,103.3,28
,,,,137587,,
,,,,137588,,
,,,,137589,,
,,,,137590,,
,,,,137591,104.1,28.34
,,,,137592,,
,,,,137593,,
,,,,137594,,
,,,,137595,,
,,,,137596,104.1,28
,,,,137597,,
,,,,137598,,
,,,,137599,,
,,,,137600,,
,,,,137601,104,28.36
,,,,137602,,
,,,,137603,,
,,,,137604,,
,,,,137605,,
,,,,137606,103.6,28
,,,,137607,,
,,,,137608,,
,,,,137609,,
,,,,137610,,
,,,,137611,104.4,28.34
,,,,137612,,
,,,,137613,,
,,,,137614,,
,,,,137615,,
,,,,137616,103.6,28
,,,,137617,,
,,,,137618,,
,,,,137619,,
,,,,137620,,
,,,,137621,104.6,28
,,,,137622,,
,,,,137623,,
,,,,137624,,
,,,,137625,,
,,,,137626,103,28
,,,,137627,,
,,,,137628,,
,,,,137629,,
,,,,137630,,
,,,,137631,104,28
,,,,137632,,
,,,,137633,,
,,,,137634,,
,,,,137635,,
,,,,137636,104,28
,,,,137637,,
,,,,137638,,
,,,,137639,,
,,,,137640,,
,,,,137641,103.6,28.15
,,,,137642,,
,,,,137643,,
,,,,137644,,
,,,,137645,,
,,,,137646,103,28
,,,,137647,,
,,,,137648,,
,,,,137649,,
,,,,137650,,
,,,,137651,103,28
,,,,137652,,
,,,,137653,,
,,,,137654,,
,,,,137655,,
,,,,137656,103.9,28.15
,,,,137657,,
,,,,137658,,
,,,,137659,,
,,,,137660,,
,,,,137661,102.2,28
,,,,137662,,
,,,,137663,,
,,,,137664,,
,,,,137665,,
,,,,137666,102,28.15
,,,,137667,,
,,,,137668,,
,,,,137669,,
,,,,137670,,
,,,,137671,101.7,28.15
,,,,137672,,
,,,,137673,,
,,,,137674,,
,,,,137675,,
,,,,137676,102.4,28
,,,,137677,,
,,,,137678,,
,,,,137679,,
,,,,137680,,
,,,,137681,101.9,28.13
,,,,137682,,
,,,,137683,,
,,,,137684,,
,,,,137685,,
,,,,137686,101.6,28.15
,,,,137687,,
,,,,137688,,
,,,,137689,,
,,,,137690,,
,,,,137691,102,28
,,,,137692,,
,,,,137693,,
,,,,137694,,
,,,,137695,,
,,,,137696,103.3,28.12
,,,,137697,,
,,,,137698,,
,,,,137699,,
,,,,137700,,
,,,,137701,102.6,28.14
,,,,137702,,
,,,,137703,,
